experiment,group,tree_candidate,base_weight,score,nmae,ficr
global_blend_own_tree_raw,kpx_group_1,own_tree_raw,0.2,0.6116416510565374,0.12256729704992343,0.3458505991629984
global_blend_own_tree_calibrated,mean,own_tree_calibrated,0.2,0.6114869131799047,,
groupwise_extra_tree_kpx_group_1,kpx_group_1,own_tree_calibrated,0.0,0.6110600710414006,0.1264088888887004,0.34852903097150156
global_blend_own_tree_calibrated,kpx_group_1,own_tree_calibrated,0.0,0.6110600710414006,0.1264088888887004,0.34852903097150156
global_blend_own_tree_calibrated,mean,own_tree_calibrated,0.15000000000000002,0.6093349688875019,,
global_blend_own_tree_raw,mean,own_tree_raw,0.25,0.6088661879025482,,
groupwise_extra_tree_kpx_group_1,kpx_group_1,own_tree_raw,0.15000000000000002,0.608743143545512,0.12333044131408322,0.34081672840510707
global_blend_own_tree_raw,kpx_group_1,own_tree_raw,0.15000000000000002,0.608743143545512,0.12333044131408322,0.34081672840510707
groupwise_extra_tree_kpx_group_1,kpx_group_1,own_tree_raw,0.1,0.607229999387237,0.12415263650847894,0.3386126352829529
global_blend_own_tree_raw,kpx_group_1,own_tree_raw,0.1,0.607229999387237,0.12415263650847894,0.3386126352829529
global_blend_own_tree_calibrated,mean,own_tree_calibrated,0.1,0.6069782009194833,,
global_blend_own_tree_raw,mean,own_tree_raw,0.2,0.6068070481785908,,
groupwise_extra_tree_kpx_group_1,kpx_group_1,own_tree_raw,0.05,0.6044955138286738,0.1250262624595653,0.33401729011691283
global_blend_own_tree_raw,kpx_group_1,own_tree_raw,0.05,0.6044955138286738,0.1250262624595653,0.33401729011691283
global_blend_own_tree_raw,mean,own_tree_raw,0.15000000000000002,0.6043852179335464,,
global_blend_own_tree_calibrated,mean,own_tree_calibrated,0.05,0.6041434042985369,,
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.9,0.6033660334141738,0.1360976878415557,0.3428297546699034
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.9,0.6033660334141738,0.1360976878415557,0.3428297546699034
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.9,0.6027054938733594,0.13606748701567115,0.34147847476238985
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.9,0.6027054938733594,0.13606748701567115,0.34147847476238985
global_blend_own_tree_raw,kpx_group_1,own_tree_raw,0.0,0.602678056816808,0.12594605486927468,0.33130216850289074
groupwise_extra_tree_kpx_group_1,kpx_group_1,own_tree_raw,0.0,0.602678056816808,0.12594605486927468,0.33130216850289074
global_blend_own_tree_raw,mean,own_tree_raw,0.1,0.6024289284206249,,
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
current_best,kpx_group_3,none,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,1.0,0.6023856110433894,0.13824231720791708,0.3430135392946957
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.8500000000000001,0.6023544345230462,0.13530337297100828,0.3400122420171006
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.8500000000000001,0.6023544345230462,0.13530337297100828,0.3400122420171006
global_blend_own_tree_calibrated,mean,own_tree_calibrated,0.0,0.6020567085426686,,
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.9500000000000001,0.6020375167714037,0.13706892672880172,0.34114396027160915
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.9500000000000001,0.6020375167714037,0.13706892672880172,0.34114396027160915
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.9500000000000001,0.6017760972259608,0.13799277875212973,0.34154497320405147
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.8,0.6016850825982712,0.1346526450511427,0.33802281024768527
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.8,0.6016850825982712,0.1346526450511427,0.33802281024768527
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.9500000000000001,0.6016178717395759,0.13708130255217107,0.34031704603132285
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.9500000000000001,0.6016178717395759,0.13708130255217107,0.34031704603132285
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.9500000000000001,0.6015305406344997,0.13803131350445064,0.3410923947734502
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.8500000000000001,0.6013955823083554,0.13524580081240964,0.3380369654291205
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.8500000000000001,0.6013955823083554,0.13524580081240964,0.3380369654291205
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.9,0.6008678404556018,0.1378081163119128,0.33954379722311634
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.8,0.600629934141234,0.13456965933978496,0.3358295276222528
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.8,0.600629934141234,0.13456965933978496,0.3358295276222528
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.8500000000000001,0.6005038986197577,0.13768793063874246,0.33869572787825786
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.9,0.6004627415980077,0.13788823088457433,0.3388137140805899
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.8500000000000001,0.6004195478475616,0.13781478872157332,0.3386538844166965
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.8,0.6000092918862051,0.13763082379508404,0.33764940756749423
global_blend_own_tree_raw,mean,own_tree_raw,0.05,0.5997784671380718,,
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.8,0.5991946284217209,0.13780885090075579,0.33619810774419756
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.75,0.5989574416405274,0.13417750851834484,0.33209239179939976
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.75,0.5989574416405274,0.13417750851834484,0.33209239179939976
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.75,0.5987811607109034,0.13763776498653935,0.33520008640834603
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.7000000000000001,0.5987085868366716,0.1377037368125118,0.3351209104858551
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.75,0.5986986040886959,0.1378720210916083,0.335269229269
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.75,0.5982028329686557,0.13407248532662874,0.3304781512639401
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.75,0.5982028329686557,0.13407248532662874,0.3304781512639401
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.7000000000000001,0.5979628210896415,0.13390626853382143,0.3298319107131044
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.7000000000000001,0.5979628210896415,0.13390626853382143,0.3298319107131044
global_blend_own_tree_raw,mean,own_tree_raw,0.0,0.5978026194368625,,
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.65,0.5977850572759899,0.13815627260168323,0.3337263871536629
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.65,0.5977094218589651,0.13781988801763,0.3332387317355603
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.7000000000000001,0.5975914955065872,0.13798582014806224,0.3331688111612367
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.7000000000000001,0.5971171436608738,0.13377299881357121,0.32800728613531865
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.7000000000000001,0.5971171436608738,0.13377299881357121,0.32800728613531865
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.6000000000000001,0.5967760817552558,0.13799260738957714,0.33154477090008866
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.6000000000000001,0.5964753452774852,0.1383861851607667,0.3313368757157373
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.65,0.5964415059791852,0.13388701392394117,0.3267700258823115
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.65,0.5964415059791852,0.13388701392394117,0.3267700258823115
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.65,0.5959839010883361,0.13370877111146245,0.3256765732881345
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.65,0.5959839010883361,0.13370877111146245,0.3256765732881345
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.55,0.595116487411441,0.1382166231460838,0.32844959796896567
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.55,0.5950122993493606,0.13866797143671947,0.32869257013544073
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.6000000000000001,0.5949275438936334,0.13413320231988404,0.3239882901071508
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.6000000000000001,0.5949275438936334,0.13413320231988404,0.3239882901071508
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.6000000000000001,0.5948680850234138,0.13389855038275858,0.32363472042958624
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.6000000000000001,0.5948680850234138,0.13389855038275858,0.32363472042958624
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.5,0.5942131308063534,0.13901139313210079,0.3274376547448075
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.5,0.5940078975256362,0.13850099204609964,0.3265167870973721
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.55,0.593099585105505,0.1343186001055142,0.3205177703165243
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.55,0.593099585105505,0.1343186001055142,0.3205177703165243
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.55,0.592183175678363,0.1345965993882107,0.3189629507449366
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.55,0.592183175678363,0.1345965993882107,0.3189629507449366
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.4,0.5918906090483944,0.13919847304693903,0.32297969114372793
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.45,0.5918298684123029,0.13882561014293793,0.3224853469675438
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.45,0.5916009261437152,0.13939852539519326,0.3226003776826237
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.4,0.5909365818186733,0.13983053473790955,0.3217036983752561
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.5,0.5901645363224343,0.13524471193022955,0.31557378457509816
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.5,0.5901645363224343,0.13524471193022955,0.31557378457509816
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.35000000000000003,0.5894750003039027,0.13961839243840873,0.31856839304621387
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.30000000000000004,0.5894044122123929,0.14008117226296532,0.3188899966877512
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.30000000000000004,0.5890591158003871,0.14084028584337663,0.3189585174441506
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.5,0.5888036091883893,0.13491339229515295,0.31252061067193154
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.5,0.5888036091883893,0.13491339229515295,0.31252061067193154
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.35000000000000003,0.5887992783277772,0.14030492956096136,0.3179034862165157
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.25,0.5885445884398046,0.14062018047446692,0.317709357354076
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.25,0.5878059672251449,0.1414468268918262,0.31705876134211597
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.2,0.5872056882085864,0.141212651425078,0.31562402784225085
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.2,0.5860610692945183,0.14209694401579404,0.31421908260483045
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.15000000000000002,0.5857850856876569,0.14184587412122282,0.3134160454965365
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.45,0.5856501359722303,0.13605266931023716,0.30735294125469775
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.45,0.5856501359722303,0.13605266931023716,0.30735294125469775
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.45,0.585218082647564,0.1356561829036933,0.3060923481988214
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.45,0.585218082647564,0.1356561829036933,0.3060923481988214
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.15000000000000002,0.5838592874851393,0.14279269324589786,0.3105112682161764
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.1,0.5825075389225131,0.14252444787465815,0.3075395257196842
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.1,0.5819530192413253,0.1435502669378106,0.3074563054204611
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.05,0.5818473115851728,0.1432566051165759,0.30695122828692156
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.4,0.5817660588011044,0.13701114764453795,0.3005432652467468
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.4,0.5817660588011044,0.13701114764453795,0.3005432652467468
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.4,0.5817320767113617,0.13658943431166135,0.3000535877343849
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.4,0.5817320767113617,0.13658943431166135,0.3000535877343849
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_transfer_features,0.0,0.5803724506702825,0.14404858796996778,0.3047934893105329
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.05,0.5802523278537601,0.14436995387151924,0.3048746095790396
groupwise_extra_tree_kpx_group_3,kpx_group_3,group2_tree_same_time_proxy,0.0,0.5791921528326869,0.14524122166325273,0.3036255273286265
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.35000000000000003,0.5781848627798745,0.13813999033918983,0.2945097158989388
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.35000000000000003,0.5781848627798745,0.13813999033918983,0.2945097158989388
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.35000000000000003,0.5780997673536693,0.13767366254292396,0.2938731972502627
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.35000000000000003,0.5780997673536693,0.13767366254292396,0.2938731972502627
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.30000000000000004,0.5767887095098188,0.13943153163695973,0.2930089506565972
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.30000000000000004,0.5767887095098188,0.13943153163695973,0.2930089506565972
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.30000000000000004,0.5753186797625931,0.1389109488039615,0.2895483083291477
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.30000000000000004,0.5753186797625931,0.1389109488039615,0.2895483083291477
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.25,0.5721395405229148,0.14088857313064038,0.2851676541764701
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.25,0.5721395405229148,0.14088857313064038,0.2851676541764701
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.25,0.5718432622708489,0.14029660134556696,0.2839831258872647
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.25,0.5718432622708489,0.14029660134556696,0.2839831258872647
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.2,0.5698146717777866,0.1418605955844576,0.2814899391400307
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.2,0.5698146717777866,0.1418605955844576,0.2814899391400307
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.2,0.569525727338363,0.1425371044052155,0.2815885590819415
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.2,0.569525727338363,0.1425371044052155,0.2815885590819415
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.15000000000000002,0.5674543475141112,0.14357932455787809,0.2784880195861004
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.15000000000000002,0.5674543475141112,0.14357932455787809,0.2784880195861004
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.15000000000000002,0.566879577973188,0.14433033951148155,0.27808949545785755
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.15000000000000002,0.566879577973188,0.14433033951148155,0.27808949545785755
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.1,0.5654314619356274,0.1454274575368708,0.2762903814081257
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.1,0.5654314619356274,0.1454274575368708,0.2762903814081257
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.1,0.5635177931906619,0.1462621308533044,0.27329771723462803
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.1,0.5635177931906619,0.1462621308533044,0.27329771723462803
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.05,0.5616499496755207,0.14742553284917717,0.27072543220021855
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.05,0.5616499496755207,0.14742553284917717,0.27072543220021855
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.05,0.5601038646973338,0.14835475278781907,0.2685624821824867
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.05,0.5601038646973338,0.14835475278781907,0.2685624821824867
global_blend_own_tree_raw,kpx_group_3,own_tree_raw,0.0,0.5586715031707217,0.14957498053754453,0.26691798687898793
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_raw,0.0,0.5586715031707217,0.14957498053754453,0.26691798687898793
global_blend_own_tree_calibrated,kpx_group_3,own_tree_calibrated,0.0,0.5574530946985815,0.15063057377773664,0.26553676317489977
groupwise_extra_tree_kpx_group_3,kpx_group_3,own_tree_calibrated,0.0,0.5574530946985815,0.15063057377773664,0.26553676317489977
